"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"5561","25/07/1990","Wed","strike","bakers","firm","Gateaux","strike for higher pay","Ireland","Dublin","wages",NA,NA,230,0,0,0,"N",0,0,0,678827,"Irish Times","27/07/1990",NA
"5562","25/07/1990","Wed","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5563","26/07/1990","Thu","strike","bakers","firm","Gateaux","strike for higher pay","Ireland","Dublin","wages",NA,NA,230,0,0,0,"N",0,0,0,678827,"Irish Times","27/07/1990",NA
"5564","26/07/1990","Thu","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5565","27/07/1990","Fri","strike","bakers","firm","Gateaux","strike for higher pay","Ireland","Dublin","wages",NA,NA,230,0,0,0,"N",0,0,0,678827,"Irish Times","27/07/1990",NA
"5566","27/07/1990","Fri","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5567","28/07/1990","Sat","strike","bakers","firm","Gateaux","strike for higher pay","Ireland","Dublin","wages",NA,NA,230,0,0,0,"N",0,0,0,678827,"Irish Times","28/07/1990",NA
"5568","28/07/1990","Sat","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5569","29/07/1990","Sun","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5570","30/07/1990","Mon","demonstration","airline workers","firm","Ryanair","demand union recognition","Ireland","Ireland","union recognition",NA,NA,40,0,0,0,"N",0,0,0,678827,"Irish Times","30/07/1990",NA
"5571","30/07/1990","Mon","closure","bakers","firm","Gateaux","Gateaux bakery closes after workers reject offer","Ireland","Dublin","unemployment",NA,NA,230,0,0,0,"N",0,0,0,678827,"Irish Times","30/07/1990",NA
"5572","30/07/1990","Mon","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5573","31/07/1990","Tue","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5574","01/08/1990","Wed","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5575","02/08/1990","Thu","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5576","03/08/1990","Fri","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5577","04/08/1990","Sat","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5578","05/08/1990","Sun","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5579","06/08/1990","Mon","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5580","07/08/1990","Tue","slowdown","nurses","government","hospital","work to rule for more staff","Ireland","Dundalk","staff increase",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","08/08/1990",NA
"5581","07/08/1990","Tue","bomb-nd","PIRA","government","railroad","bomb on Dublin-Belfast line","Ireland","Dundalk","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,9836,"Irish Times","08/08/1990",NA
"5582","08/08/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5583","09/08/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5584","10/08/1990","Fri","obstruction","bakers","firm","Gateaux","block firm entrance; police move away","Ireland","Dublin","unemployment",NA,NA,101,0,0,0,"N",30,0,0,678827,"Irish Times","11/08/1990",NA
"5585","11/08/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5586","12/08/1990","Sun","rally","citizens","firm","Atlantic 252 Radio","oppose radio tower & electrical interference","Ireland","County Meath","electrical interference",NA,NA,101,0,0,0,"N",0,0,0,30001,"Marketing","16/08/1990",NA
"5587","13/08/1990","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5588","14/08/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5589","15/08/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5590","16/08/1990","Thu","dismiss","Traditional Rites","bishop","Church of Ireland","Protestant church rejects sect against women clergy","Ireland","Dublin","women clergy",NA,NA,301,0,0,0,"N",0,0,0,3001,"Reuters","16/08/1990",NA
"5591","17/08/1990","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5592","18/08/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5593","19/08/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5594","20/08/1990","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5595","21/08/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5596","22/08/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5597","23/08/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5598","24/08/1990","Fri","strike","railroad workers","government",NA,"strike for higher pay","Ireland","Ireland","wages",NA,NA,2200,0,0,0,"N",0,0,0,678827,"Independent","24/08/1990",NA
"5599","25/08/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5600","26/08/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5601","27/08/1990","Mon","boycott","Super Valu","firm","Allied-Lyons","refuse to stock competitor to failed Gateaux","Ireland","Dublin","labor rights",NA,NA,31,0,0,0,"N",0,0,0,30001,"Super Marketing","31/08/1990",NA
"5602","28/08/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5603","29/08/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5604","30/08/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5605","31/08/1990","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5606","01/09/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5607","02/09/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5608","03/09/1990","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5609","04/09/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5610","05/09/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5611","06/09/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5612","07/09/1990","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5613","08/09/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5614","09/09/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5615","10/09/1990","Mon","occupation","glass workers","firm","Waterford Glass","sit-in against worker transfers","Ireland","Waterford","labor rights",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Independent","11/09/1990",NA
"5616","10/09/1990","Mon","strike","dock workers","firm","Dublin Cargo","strike against layoffs","Ireland","Dublin","unemployment",NA,NA,141,0,0,0,"N",0,0,0,678827,"Irish Times","11/09/1990",NA
"5617","11/09/1990","Tue","demonstration","nursery workers","government","TEA","protest withdrawal of employment funding","Ireland","Dublin","unemployment",NA,NA,18,0,0,0,"N",0,0,0,678827,"Irish Times","11/09/1990",NA
"5618","12/09/1990","Wed","strike","dock workers","firm","Dublin Cargo","strike against layoffs","Ireland","Dublin","unemployment",NA,NA,141,0,0,0,"N",0,0,0,678827,"Irish Times","13/09/1990",NA
"5619","13/09/1990","Thu","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","15/09/1990",NA
"5620","14/09/1990","Fri","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","15/09/1990",NA
"5621","15/09/1990","Sat","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","17/09/1990",NA
"5622","16/09/1990","Sun","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","17/09/1990",NA
"5623","17/09/1990","Mon","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","21/09/1990",NA
"5624","18/09/1990","Tue","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","21/09/1990",NA
"5625","19/09/1990","Wed","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","21/09/1990",NA
"5626","20/09/1990","Thu","occupation","bakers","firm","Gateaux","sit-in for severance payments","Ireland","Dublin","severance money",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","21/09/1990",NA
"5627","21/09/1990","Fri","accede","bakers","firm","Gateaux","Gateaux grants payments","Ireland","Dublin","accede",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","21/09/1990",NA
"5628","22/09/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5629","23/09/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5630","24/09/1990","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5631","25/09/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5632","26/09/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5633","27/09/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5634","28/09/1990","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5635","29/09/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5636","30/09/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5637","01/10/1990","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5638","02/10/1990","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5639","03/10/1990","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5640","04/10/1990","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5641","05/10/1990","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5642","06/10/1990","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5643","07/10/1990","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5644","08/10/1990","Mon","strike","clerical workers","firm","administration","strike against layoffs","Ireland","Ireland","labor rights",NA,NA,15000,0,0,0,"N",0,0,0,678827,"Irish Times","09/10/1990",NA
"5645","09/10/1990","Tue","strike","clerical workers","firm","administration","strike against layoffs","Ireland","Ireland","labor rights",NA,NA,15000,0,0,0,"N",0,0,0,678827,"Irish Times","09/10/1990",NA
"5646","10/10/1990","Wed","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Reuters","10/10/1990",NA
"5647","11/10/1990","Thu","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5648","12/10/1990","Fri","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5649","13/10/1990","Sat","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5650","14/10/1990","Sun","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5651","15/10/1990","Mon","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5652","16/10/1990","Tue","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5653","17/10/1990","Wed","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5654","18/10/1990","Thu","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5655","19/10/1990","Fri","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5656","20/10/1990","Sat","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5657","21/10/1990","Sun","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5658","22/10/1990","Mon","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5659","23/10/1990","Tue","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5660","24/10/1990","Wed","arrest","PIRA","government","police","arrest suspects from Derry bombing","Ireland","Muff","terror",NA,NA,8,8,0,0,"N",8,0,0,9836,"Reuters","24/10/1990",NA
"5661","24/10/1990","Wed","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5662","25/10/1990","Thu","trial","PIRA","government","court","charge 6 with terror bombing","Ireland","Dublin","terror",NA,NA,6,6,0,0,"N",0,0,0,9836,"Guardian","25/10/1990",NA
"5663","25/10/1990","Thu","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5664","26/10/1990","Fri","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5665","27/10/1990","Sat","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5666","28/10/1990","Sun","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5667","29/10/1990","Mon","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5668","30/10/1990","Tue","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5669","31/10/1990","Wed","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5670","01/11/1990","Thu","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5671","02/11/1990","Fri","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5672","03/11/1990","Sat","rally","farmers","EU",NA,"rally against subsidy cuts","Ireland","Cork","farm subsidies",NA,NA,2000,0,0,0,"N",0,0,0,198000,"Irish Times","05/10/1990",NA
"5673","03/11/1990","Sat","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5674","04/11/1990","Sun","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5675","05/11/1990","Mon","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Irish Times","06/11/1990",NA
"5676","06/11/1990","Tue","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Reuters","06/11/1990",NA
"5677","07/11/1990","Wed","hunger strike","PIRA","government","court","Desmond Ellis, hunger striker, taken to hospital","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Reuters","07/11/1990",NA
"5678","08/11/1990","Thu","hunger strike","PIRA","government","court","hunger strike against extradition","Ireland","Dublin","extradition",NA,NA,1,0,0,0,"N",0,0,0,9836,"Independent","08/11/1990",NA
