"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","fecha","District"
"7113",1994-03-23,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","23/03/1994","TBD"
"7114",1994-03-24,"Thu","strike","teachers","Catholic church",NA,"against closure of school","Ireland","Dublin","school closing",NA,"9:00-10:00",101,0,0,0,"N",0,0,0,678827,"Irish Times","25/03/1994",NA,"24/03/1994","TBD"
"7115",1994-03-25,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","25/03/1994","TBD"
"7116",1994-03-26,"Sat","demonstration","Youth Defence","government","Minister of Health","protest abortion","Ireland","Wexford","anti-abortion",NA,NA,35,0,0,0,"N",0,0,0,30001,"Irish Times","28/03/1994",NA,"26/03/1994","TBD"
"7117",1994-03-27,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","27/03/1994","TBD"
"7118",1994-03-28,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","28/03/1994","TBD"
"7119",1994-03-29,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","29/03/1994","TBD"
"7120",1994-03-30,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","30/03/1994","TBD"
"7121",1994-03-31,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","31/03/1994","TBD"
"7122",1994-04-01,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","01/04/1994","TBD"
"7123",1994-04-02,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","02/04/1994","TBD"
"7124",1994-04-03,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","03/04/1994","TBD"
"7125",1994-04-04,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","04/04/1994","TBD"
"7126",1994-04-05,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","05/04/1994","TBD"
"7127",1994-04-06,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","06/04/1994","TBD"
"7128",1994-04-07,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","07/04/1994","TBD"
"7129",1994-04-08,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","08/04/1994","TBD"
"7130",1994-04-09,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","09/04/1994","TBD"
"7131",1994-04-10,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","10/04/1994","TBD"
"7132",1994-04-11,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","11/04/1994","TBD"
"7133",1994-04-12,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","12/04/1994","TBD"
"7134",1994-04-13,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","13/04/1994","TBD"
"7135",1994-04-14,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","14/04/1994","TBD"
"7136",1994-04-15,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","15/04/1994","TBD"
"7137",1994-04-16,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","16/04/1994","TBD"
"7138",1994-04-17,"Sun","raid","PIRA","government","police","police find PIRA hit-list in house","Ireland","Dublin","terror",NA,NA,0,0,0,0,"N",31,0,0,26731,"Reuters","18/04/1994",NA,"17/04/1994","TBD"
"7139",1994-04-18,"Mon","occupation","attorney","government","Public Prosecutions","dispute over work grades in prosecutor's office","Ireland","Dublin","work grades",NA,NA,1,0,0,0,"N",0,0,0,678827,"Irish Times","19/04/1994",NA,"18/04/1994","TBD"
"7140",1994-04-19,"Tue","raid","PIRA","government","police","raid finds drugs, arms, cash & stolen property","Ireland","Ireland","terror",NA,NA,4,4,0,0,"N",101,0,0,26731,"Reuters","19/04/1994",NA,"19/04/1994","TBD"
"7141",1994-04-20,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","20/04/1994","TBD"
"7142",1994-04-21,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","21/04/1994","TBD"
"7143",1994-04-22,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","22/04/1994","TBD"
"7144",1994-04-23,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","23/04/1994","TBD"
"7145",1994-04-24,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","24/04/1994","TBD"
"7146",1994-04-25,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","25/04/1994","TBD"
"7147",1994-04-26,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","26/04/1994","TBD"
"7148",1994-04-27,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","27/04/1994","TBD"
"7149",1994-04-28,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","28/04/1994","TBD"
"7150",1994-04-29,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","29/04/1994","TBD"
"7151",1994-04-30,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","30/04/1994","TBD"
"7152",1994-05-01,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","01/05/1994","TBD"
"7153",1994-05-02,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","02/05/1994","TBD"
"7154",1994-05-03,"Tue","convict","UFF","government","court","18 months for assaulting Irish police","Ireland","Dublin","terror",NA,NA,2,2,0,0,"N",0,0,0,3001,"Irish Times","04/05/1994",NA,"03/05/1994","TBD"
"7155",1994-05-04,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","04/05/1994","TBD"
"7156",1994-05-05,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","05/05/1994","TBD"
"7157",1994-05-06,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","06/05/1994","TBD"
"7158",1994-05-07,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","07/05/1994","TBD"
"7159",1994-05-08,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","08/05/1994","TBD"
"7160",1994-05-09,"Mon","bomb-nd","UFF","government",NA,"defuse fire bomb in snooker club","Ireland","Dublin","British unity",NA,NA,3,0,0,0,"N",8,0,0,3001,"Reuters","09/05/1994",NA,"09/05/1994","TBD"
"7161",1994-05-10,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","10/05/1994","TBD"
"7162",1994-05-11,"Wed","demonstration","teachers","government","education ministry","teachers seek permanent appointments","Ireland","Athlone","tenure",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","12/05/1994",NA,"11/05/1994","TBD"
"7163",1994-05-12,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","12/05/1994","TBD"
"7164",1994-05-13,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","13/05/1994","TBD"
"7165",1994-05-14,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","14/05/1994","TBD"
"7166",1994-05-15,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","15/05/1994","TBD"
"7167",1994-05-16,"Mon","petition","chemistry students","government","education ministry","against cancellation of honors course","Ireland","Dublin","course dropped",NA,NA,200,0,0,0,"N",0,0,0,48124,"Irish Times","17/05/1994",NA,"16/05/1994","TBD"
"7168",1994-05-17,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","17/05/1994","TBD"
"7169",1994-05-18,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","18/05/1994","TBD"
"7170",1994-05-19,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","19/05/1994","TBD"
"7171",1994-05-20,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","20/05/1994","TBD"
"7172",1994-05-21,"Sat","bomb-wd","UVF","PIRA",NA,"bomb in pub kills PIRA member","Ireland","Dublin","British unity",NA,"22:55",3,0,0,0,"Y",0,0,0,3001,"Guardian","22/05/1994",NA,"21/05/1994","TBD"
"7173",1994-05-21,"Sat","attack","UVF","PIRA",NA,"gunmen injure 2 in pub","Ireland","Dublin","British unity",NA,"22:57",3,0,0,0,"Y",0,0,0,3001,"Guardian","22/05/1994",NA,"21/05/1994","TBD"
"7174",1994-05-22,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","22/05/1994","TBD"
"7175",1994-05-23,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","23/05/1994","TBD"
"7176",1994-05-24,"Tue","rally","PIRA","UVF",NA,"military funeral for PIRA member killed by UVF","Ireland","Dublin","Irish unity",NA,NA,900,0,0,0,"N",0,0,0,26731,"Irish Times","25/05/1994",NA,"24/05/1994","TBD"
"7177",1994-05-25,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","25/05/1994","TBD"
"7178",1994-05-26,"Thu","boycott","nuns","government","education ministry","Sisters of Charity refuse to discuss school closing","Ireland","Dublin","school closing","14/03/1994",NA,0,0,0,0,"N",0,0,0,1e+06,"Irish Times","27/05/1994",NA,"26/05/1994","TBD"
"7179",1994-05-26,"Thu","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"26/05/1994","TBD"
"7180",1994-05-27,"Fri","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"27/05/1994","TBD"
"7181",1994-05-28,"Sat","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"28/05/1994","TBD"
"7182",1994-05-29,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","29/05/1994","TBD"
"7183",1994-05-30,"Mon","demonstration","parents","government","education ministry","against delay in creating school","Ireland","Newcastle West","school delay",NA,NA,600,0,0,0,"N",0,0,0,30001,"Irish Times","31/05/1994",NA,"30/05/1994","TBD"
"7184",1994-05-30,"Mon","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"30/05/1994","TBD"
"7185",1994-05-31,"Tue","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"31/05/1994","TBD"
"7186",1994-06-01,"Wed","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"01/06/1994","TBD"
"7187",1994-06-02,"Thu","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"02/06/1994","TBD"
"7188",1994-06-03,"Fri","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"03/06/1994","TBD"
"7189",1994-06-04,"Sat","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"04/06/1994","TBD"
"7190",1994-06-05,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","05/06/1994","TBD"
"7191",1994-06-06,"Mon","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"06/06/1994","TBD"
"7192",1994-06-07,"Tue","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"07/06/1994","TBD"
"7193",1994-06-08,"Wed","bomb-nd","UFF","government",NA,"bomb found in snooker hall; defused","Ireland","Trim","British unity",NA,"15:00",3,0,0,0,"N",8,0,0,3001,"Irish Times","09/06/1994",NA,"08/06/1994","TBD"
"7194",1994-06-08,"Wed","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"08/06/1994","TBD"
"7195",1994-06-09,"Thu","convict","PIRA","government","court","convict of possession of 4 mortars","Ireland","Dublin","terror",NA,NA,1,1,0,0,"N",0,0,0,26731,"Irish Times","10/06/1994",NA,"09/06/1994","TBD"
"7196",1994-06-09,"Thu","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"09/06/1994","TBD"
"7197",1994-06-10,"Fri","rally","parents","Catholic church",NA,"against school closure","Ireland","Dublin","school closing",NA,NA,36,0,0,0,"N",0,0,0,30001,"Irish Times","11/06/1994",NA,"10/06/1994","TBD"
"7198",1994-06-10,"Fri","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"10/06/1994","TBD"
"7199",1994-06-10,"Fri","robbery","PIRA","government","post office","steal 95,000 pounds from van","Ireland","Munster","Irish unity",NA,NA,3,0,0,0,"N",0,0,0,26731,"Irish Times","17/06/1994",NA,"10/06/1994","TBD"
"7200",1994-06-11,"Sat","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"11/06/1994","TBD"
"7201",1994-06-12,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","12/06/1994","TBD"
"7202",1994-06-13,"Mon","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"13/06/1994","TBD"
"7203",1994-06-14,"Tue","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"14/06/1994","TBD"
"7204",1994-06-15,"Wed","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","16/06/1994",NA,"15/06/1994","TBD"
"7205",1994-06-16,"Thu","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"16/06/1994","TBD"
"7206",1994-06-17,"Fri","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"17/06/1994","TBD"
"7207",1994-06-18,"Sat","strike","bar tenders","firm","Dublin pubs","strike for higher pay","Ireland","Dublin","wages",NA,NA,3000,0,0,0,"N",0,0,0,678827,"Independent","19/06/1994",NA,"18/06/1994","TBD"
"7208",1994-06-18,"Sat","strike","ferry officers","firm","B & I","strike for higher pay","Ireland","Dublin","wages",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/06/1994",NA,"18/06/1994","TBD"
"7209",1994-06-18,"Sat","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"18/06/1994","TBD"
"7210",1994-06-19,"Sun","strike","ferry officers","firm","B & I","strike for higher pay","Ireland","Dublin","wages",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/06/1994",NA,"19/06/1994","TBD"
"7211",1994-06-20,"Mon","strike","ferry officers","firm","B & I","strike for higher pay","Ireland","Dublin","wages",NA,NA,60,0,0,0,"N",0,0,0,678827,"Lloyd's List","21/06/1994",NA,"20/06/1994","TBD"
"7212",1994-06-20,"Mon","strike","bar tenders","firm","Dublin pubs","strike for higher pay","Ireland","Dublin","wages",NA,NA,3000,0,0,0,"N",0,0,0,678827,"Reuters","21/06/1994",NA,"20/06/1994","TBD"
"7213",1994-06-20,"Mon","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"20/06/1994","TBD"
"7214",1994-06-21,"Tue","strike","ferry officers","firm","B & I","strike for higher pay","Ireland","Dublin","wages",NA,NA,60,0,0,0,"N",0,0,0,678827,"Lloyd's List","22/06/1994",NA,"21/06/1994","TBD"
"7215",1994-06-21,"Tue","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"21/06/1994","TBD"
"7216",1994-06-22,"Wed","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"22/06/1994","TBD"
"7217",1994-06-23,"Thu","strike","Brink's workers","firm","Brink's-Allied","strike for higher pay","Ireland","Ireland","wages",NA,NA,101,0,0,0,"N",0,0,0,678827,"Irish Times","24/06/1994",NA,"23/06/1994","TBD"
"7218",1994-06-24,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","24/06/1994","TBD"
"7219",1994-06-25,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","25/06/1994","TBD"
"7220",1994-06-26,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","26/06/1994","TBD"
"7221",1994-06-27,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","27/06/1994","TBD"
"7222",1994-06-28,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","28/06/1994","TBD"
"7223",1994-06-29,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","29/06/1994","TBD"
"7224",1994-06-30,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","30/06/1994","TBD"
"7225",1994-07-01,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","01/07/1994","TBD"
"7226",1994-07-02,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","02/07/1994","TBD"
"7227",1994-07-03,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","03/07/1994","TBD"
"7228",1994-07-04,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","04/07/1994","TBD"
"7229",1994-07-05,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","05/07/1994","TBD"
"7230",1994-07-06,"Wed","demonstration","DAIC","government","parliament","demand right to travel for abortion","Ireland","Dublin","abortion rights",NA,NA,50,1,0,0,"N",31,0,0,30001,"Irish Times","07/07/1994",NA,"06/07/1994","TBD"
"7231",1994-07-06,"Wed","demonstration","Youth Defence","DAIC",NA,"police keep 2 groups apart","Ireland","Dublin","pro-life",NA,NA,50,0,0,0,"N",31,0,0,300001,"Irish Times","07/07/1994",NA,"06/07/1994","TBD"
"7232",1994-07-07,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","07/07/1994","TBD"
"7233",1994-07-08,"Fri","slowdown","airline workers","firm","Aer Lingus","work by rule against layoffs","Ireland","Dublin","unemployment",NA,NA,1001,0,0,0,"N",0,0,0,678827,"Irish Times","09/07/1994",NA,"08/07/1994","TBD"
"7234",1994-07-09,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","09/07/1994","TBD"
"7235",1994-07-10,"Sun","march","Orange Order","government",NA,"Orange Order marks Battle of the Boyne","Ireland","Rossnowlagh","British unity","7/12/1690",NA,3001,0,0,0,"N",0,0,0,30001,"Daily Telegraph","11/07/1994",NA,"10/07/1994","TBD"
"7236",1994-07-11,"Mon","demonstration","airline workers","firm","Aer Lingus","march against layoffs","Ireland","Dublin","unemployment",NA,NA,200,0,0,0,"N",0,0,0,678827,"Irish Times","12/07/1994",NA,"11/07/1994","TBD"
"7237",1994-07-12,"Tue","demonstration","airline workers","government",NA,"sympathy rally for steel workers","Ireland","Cork","unemployment",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1994",NA,"12/07/1994","TBD"
"7238",1994-07-13,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","13/07/1994","TBD"
"7239",1994-07-14,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","14/07/1994","TBD"
"7240",1994-07-15,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","15/07/1994","TBD"
"7241",1994-07-16,"Sat","demonstration","airline workers","firm","Aer Lingus","march against layoffs","Ireland","Dublin","unemployment",NA,"9:30-15:00",700,0,0,0,"N",0,0,0,678827,"Irish Times","18/07/1994",NA,"16/07/1994","TBD"
"7242",1994-07-17,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","17/07/1994","TBD"
"7243",1994-07-18,"Mon","demonstration","airline workers","firm","Aer Lingus","march against layoffs","Ireland","Dublin","unemployment",NA,"9:30-15:00",700,0,0,0,"N",0,0,0,678827,"Irish Times","21/07/1994",NA,"18/07/1994","TBD"
"7244",1994-07-19,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","19/07/1994","TBD"
"7245",1994-07-20,"Wed","demonstration","airline workers","firm","Aer Lingus","march against layoffs","Ireland","Dublin","unemployment",NA,"9:30-15:00",700,0,0,0,"N",0,0,0,678827,"Irish Times","21/07/1994",NA,"20/07/1994","TBD"
